ID,Date&Time,Status,MODE,Game ID,PlayerUsername,Team,Number,Score Manuel,TScore,TMatch,Tgoals,SoloScore,tTeamScore,ATT,DEF,Rank,Goal,Assist,Hattrick,OwnGoal,Match Total Score,IndividualScore,TeamScore,MVP,TeamWin,TeamLoss,TeamCleanSheet,TeamMiniGame,TeamGoals,TeamGC
735,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,,Orange,5,1,,,,,,0,0,,0,0,0,,"3,4","6,7","6,7",,3,4,2,7,8,8
736,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,aymane ma.75,Blue,19,1,"5,15",1,1,"0,3",10,"17,2",20,74,1,1,0,,"6,1","13,5",10,,8,2,5,10,16,7
737,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,iliass be.84,Jaune,14,"1,95","2,2",3,5,"1,1","3,3","16,9",30,261,2,3,0,,"5,3","11,5",3,,1,6,1,7,2,11
738,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,rayane be.00,Blue,23,1,"5,5",1,6,1,10,"50,5",70,25,6,1,0,,10,"23,5",10,1,8,2,5,10,16,7
739,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,ramz no.37,Jaune,15,"5,2","3,5",2,2,"0,5","6,5","13,9",20,182,0,1,0,,"2,6","4,5",3,,1,6,1,7,2,11
740,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,ismail lo.98,Jaune,18,"4,25","5,8",17,14,"5,1","6,5",14,"24,7",13,0,0,0,,2,3,3,,1,6,1,7,2,11
741,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,othmane ba.04,Jaune,16,1,"1,8",1,4,"0,6",3,"32,7",60,277,4,2,0,,"6,3",14,3,,1,6,1,7,2,11
742,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,achraf ra.29,Blue,22,"6,2","6,3",17,40,"7,1","5,5",23,"35,3",10,4,2,0,,9,21,10,,8,2,5,10,16,7
743,7/14/2025 20:30:00,Played,Rayo Rush5,2AC,mohamed lo.00,Orange,7,1,"3,55",1,1,"0,4","6,7","15,7",30,179,1,2,0,,"5,4","11,7","6,7",,3,4,2,7,8,8
744,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,youssef ai.89,Orange,8,"9,15","9,1",11,51,10,"8,2","54,9","73,6",1,4,2,,,"9,6",21,10,,7,2,4,9,14,9
745,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,,None,0,"5,15",,,,,,0,0,,0,0,,,2,0,,,,,,,,
746,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,amin ma.49,Blue,25,"6,4","6,8",23,34,"8,1","5,5","17,2","-7,6",6,1,2,,,"5,7","10,1","5,1",,3,4,1,7,8,9
747,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,nizar ch.91,Orange,9,1,"6,6",8,25,"4,4","8,8","44,3","43,8",8,5,0,,,"9,3",20,10,,7,2,4,9,14,9
748,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,ismail tb.59,Jaune,17,1,"4,1",3,0,"0,5","7,7","6,8",10,136,0,0,,,"3,1",3,3,,1,5,1,6,8,12
749,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,bicher le.84,Jaune,18,"7,75","8,7",11,59,"9,8","7,6","46,3","71,8",2,2,0,,,"4,5",7,3,,1,5,1,6,8,12
750,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,idriss tb.43,Blue,23,1,"4,7",3,10,"1,7","7,7","49,1","46,7",106,4,2,,,"7,9","16,1","5,1",,3,4,1,7,8,9
751,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,mohamed ai.24,Orange,5,"6,85","7,9",17,39,"8,4","7,4","27,4","11,3",3,2,3,,,"8,7","18,5",10,,7,2,4,9,14,9
752,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,achraf ra.29,Jaune,14,"6,2","6,3",17,40,"7,1","5,5",23,"35,3",10,3,2,,,"6,4",12,3,,1,5,1,6,8,12
753,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,iliass be.84,Jaune,15,"4,05","2,2",3,5,"1,1","3,3","16,9",30,261,3,1,,,"5,8","10,5",3,,1,5,1,6,8,12
754,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,youness da.22,Blue,19,"4,85","4,7",7,19,"3,4",6,"34,1","38,6",106,1,1,,,"5,1","8,6","5,1",,3,4,1,7,8,9
755,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,omar le.27,Orange,7,"2,05","2,9",4,1,"0,4","5,4","5,5","2,5",235,0,0,,,"5,6",10,10,,7,2,4,9,14,9
756,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,simo ka.10,Orange,11,1,"5,5",1,3,1,10,37,70,25,3,4,,,10,22,10,1,7,2,4,9,14,9
757,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,youssef be.18,Jaune,16,1,"1,55",1,0,"0,1",3,4,0,336,0,0,,,"3,1",3,3,,1,5,1,6,8,12
758,7/16/2025 19:30:00,Played,Rayo Rush5,2AD,hamza ha.74,Blue,21,"5,35","4,3",2,3,1,"7,6","23,8",45,125,2,1,,,"5,9","10,6","5,1",,3,4,1,7,8,9
759,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,amin ma.49,Blue,25,"6,4","6,8",23,34,"8,1","5,5","17,2","-7,6",6,1,0,,,"2,6",5,3,,1,6,0,7,6,15
760,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,ahmed el.41,Orange,9,"5,15","5,6",3,4,"1,2",10,"21,1","33,3",17,2,3,,,"6,3","18,5",10,,8,2,7,10,20,4
761,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,hamza be.05,Jaune,16,"3,55","2,9",4,4,"0,7","5,1",11,"12,5",235,0,0,,,"2,4","4,3","4,3",,3,4,1,7,6,13
762,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,aymane ch.80,Jaune,17,"5,15","3,95",2,4,"0,7","7,2","22,1",30,150,2,2,,,"4,3","11,3","4,3",,3,4,1,7,6,13
763,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,omar na.83,Blue,23,"5,5","4,55",7,7,2,"7,1","14,5","22,9",114,0,1,,,"2,4","4,5",3,,1,6,0,7,6,15
764,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,younes fa.99,Jaune,18,"5,4","3,8",3,6,"1,2","6,4",22,"36,7",164,0,2,,,"3,2","7,3","4,3",,3,4,1,7,6,13
765,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,soufiane en.46,Orange,11,"2,6","4,1",6,17,"2,3","5,9",25,"33,3",136,6,2,,,"8,1",25,10,,8,2,7,10,20,4
766,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,islam be.96,Blue,19,"4,65","4,8",12,26,"4,4","5,2","21,8","-20,6",100,2,2,,,"3,9",10,3,,1,6,0,7,6,15
767,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,bicher le.84,Orange,5,"7,75","8,7",11,59,"9,8","7,6","46,3","71,8",2,8,4,,,10,32,10,1,8,2,7,10,20,4
768,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,aymane ma.26,Blue,21,"4,2","4,05",6,8,"2,2","5,9","17,7","31,7",141,3,1,,,"4,1","10,5",3,,1,6,0,7,6,15
769,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,ali be.18,Orange,7,"2,65","3,7",3,2,"0,8","6,6","13,1",20,169,2,2,,,"5,9",17,10,,8,2,7,10,20,4
770,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,issam as.39,Jaune,14,"3,4","3,25",3,4,"0,7","5,8","12,1","16,7",204,3,1,,,"4,4","11,8","4,3",,3,4,1,7,6,13
771,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,youness se.44,Jaune,15,"5,2","5,45",9,24,"4,2","6,7","24,6","36,7",29,1,0,,,"2,9","6,3","4,3",,3,4,1,7,6,13
772,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,alaaeddine et.34,Orange,8,"3,05","4,25",2,3,"0,5",8,"18,5",20,129,2,1,,,"5,4","15,5",10,,8,2,7,10,20,4
773,7/18/2025 21:30:00,Played,Rayo Rush5,2AE,mohamed mo.07,Blue,22,1,"2,9",3,1,"0,5","5,3","7,6",10,235,0,0,,,2,3,3,,1,6,0,7,6,15
774,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,bicher le.84,Blue,25,,"8,7",11,59,"9,8","7,6","46,3","71,8",2,3,1,0,,"5,4","12,6","5,1",,3,4,2,7,6,7
775,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,yassine ab.57,Orange,9,,4,6,9,"2,2","5,8","18,3","31,7",147,1,1,0,,"3,2","6,5",3,,3,4,1,7,4,9
776,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,badr fo.74,Orange,5,,"1,65",1,1,"0,3",3,"11,2",20,303,1,1,0,,"3,2","6,5",3,,3,4,1,7,4,9
777,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,amine da.85,Jaune,17,,"6,35",5,16,"2,7",10,"53,3",40,9,4,3,1,,10,"25,5",10,1,5,3,5,8,12,6
778,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,abdelhakim hm.32,Blue,23,,"2,6",1,0,"0,1","5,1",3,0,248,0,0,,,"2,7","5,1","5,1",,3,4,2,7,6,7
779,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,yasser kh.40,Jaune,18,,"2,95",4,2,"0,9",5,"10,5","17,5",227,1,0,0,,"5,2",12,10,,5,3,5,8,12,6
780,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,edern ad.48,Orange,11,,"3,6",4,5,"1,5","5,7","17,3","32,5",174,1,2,0,,"3,8",8,3,,3,4,1,7,4,9
781,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,khalid am.09,Blue,19,,"2,4",4,5,"1,1","3,7","14,2","22,5",255,1,1,0,,4,"8,6","5,1",,3,4,2,7,6,7
782,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,nizar ch.91,Jaune,16,,"6,6",8,25,"4,4","8,8","44,3","43,8",8,3,1,0,,"7,2","17,5",10,,5,3,5,8,12,6
783,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,rayane ab.15,Blue,21,,"2,75",1,1,"0,4","5,1","14,7",30,244,1,2,0,,"4,5","10,1","5,1",,3,4,2,7,6,7
784,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,ilyass na.35,Orange,7,,"1,6",1,1,"0,2",3,"8,7",10,315,1,0,0,,"2,7",5,3,,3,4,1,7,4,9
785,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,ahmed el.41,Jaune,14,,"5,6",3,4,"1,2",10,"21,1","33,3",17,2,1,0,,"6,4","15,5",10,,5,3,5,8,12,6
786,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,hamza ad.27,Jaune,15,,"4,75",5,5,"1,3","8,2",14,20,104,2,1,0,,"6,4","15,5",10,,5,3,5,8,12,6
787,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,achraf ra.29,Orange,8,,"6,3",17,40,"7,1","5,5",23,"35,3",10,0,0,0,,2,3,3,,3,4,1,7,4,9
788,7/21/2025 20:30:00,Played,Rayo Rush5,2AF,hany mo.83,Blue,22,,"3,55",4,8,"1,1",6,"18,7","22,5",179,1,0,0,,"3,5","7,1","5,1",,3,4,2,7,6,7
789,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,youssef ai.89,Blue,25,,"9,1",11,51,10,"8,2","54,9","73,6",1,2,2,,,"6,1","11,8","4,8",,4,4,3,8,5,7
790,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,edern ad.48,Jaune,15,,"3,6",4,5,"1,5","5,7","17,3","32,5",174,0,0,,,2,3,3,,2,5,3,7,4,7
791,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,zakaria ho.91,Orange,5,,"6,15",10,18,"5,6","6,7","23,3",46,11,1,4,,,"9,1",18,10,,6,3,6,9,9,4
792,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,youssef sh.49,Jaune,17,,"1,6",1,1,"0,2",3,"8,7",10,315,1,0,,,"2,9",5,3,,2,5,3,7,4,7
793,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,mohammed es.65,Orange,7,,"5,6",11,32,"4,9","6,3","25,6","34,5",17,5,0,,,10,20,10,1,6,3,6,9,9,4
794,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,mohamed ai.24,Jaune,18,,"7,9",17,39,"8,4","7,4","27,4","11,3",3,1,1,,,"3,6","6,5",3,,2,5,3,7,4,7
795,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,ismail lo.98,Orange,11,,"5,8",17,14,"5,1","6,5",14,"24,7",13,0,2,,,"6,7",13,10,,6,3,6,9,9,4
796,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,nizar ch.91,Orange,9,,"6,6",8,25,"4,4","8,8","44,3","43,8",8,1,0,,,"6,2",12,10,,6,3,6,9,9,4
797,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,hamza kh.18,Jaune,16,,"7,2",17,31,"7,6","6,8",24,"10,5",4,1,0,,,"2,9",5,3,,2,5,3,7,4,7
798,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,abdelhak sa.61,Blue,23,,"4,1",19,9,"2,7","5,5","7,4","3,7",136,1,1,,,"4,5","8,3","4,8",,4,4,3,8,5,7
799,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,yassir zo.93,Blue,21,,2,2,0,"0,1","3,9","3,8",0,269,0,0,,,"2,8","4,8","4,8",,4,4,3,8,5,7
800,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,achraf ra.29,Jaune,14,,"6,3",17,40,"7,1","5,5",23,"35,3",10,2,0,,,"3,9",7,3,,2,5,3,7,4,7
801,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,yahya ch.36,Blue,19,,"2,45",1,0,"0,1","4,8","2,5",0,251,0,0,,,"2,8","4,8","4,8",,4,4,3,8,5,7
802,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,youssef lo.41,Orange,8,,4,6,11,"1,5","6,5","16,3",20,147,2,0,,,"7,2",14,10,,6,3,6,9,9,4
803,7/23/2025 19:30:00,Played,Rayo Rush5,2AG,younes fa.99,Blue,22,,"3,8",3,6,"1,2","6,4",22,"36,7",164,2,0,,,"4,7","8,8","4,8",,4,4,3,8,5,7
804,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,amin ma.49,Orange,11,,"6,8",23,34,"8,1","5,5","17,2","-7,6",6,2,3,,,"6,6","18,5",10,,6,5,8,11,9,7
805,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,zakaria ho.91,Jaune,15,,"6,15",10,18,"5,6","6,7","23,3",46,11,1,3,,,"3,5","9,5",3,,4,6,4,10,6,12
806,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,youness am.40,Orange,5,,5,3,13,"2,3","7,7","40,1","63,3",97,5,1,,,"7,6","21,5",10,,6,5,8,11,9,7
807,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,walid bo.19,Blue,23,,"2,85",4,1,"0,4","5,3","5,9","2,5",241,1,0,,,"4,4",12,10,,6,5,4,11,17,13
808,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,youssef bo.63,Orange,7,,"3,3",6,3,"0,9","5,7","7,4","8,3",199,0,0,,,"3,7",10,10,,6,5,8,11,9,7
809,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,youness ab.30,Jaune,18,,"1,65",1,1,"0,3",3,"12,2",20,303,1,1,,,"2,5","6,5",3,,4,6,4,10,6,12
810,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,hamza be.05,Jaune,16,,"2,9",4,4,"0,7","5,1",11,"12,5",235,2,0,,,"2,7",7,3,,4,6,4,10,6,12
811,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,abdelaziz af.47,Orange,9,,"3,45",6,8,"1,5","5,4","14,3",20,184,1,0,,,"4,4",12,10,,6,5,8,11,9,7
812,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,soufiane en.46,Blue,25,,"4,1",6,17,"2,3","5,9",25,"33,3",136,4,0,,,"6,4",18,10,,6,5,4,11,17,13
813,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,mohamed mo.07,Jaune,17,,"2,9",3,1,"0,5","5,3","7,6",10,235,1,2,,,3,8,3,,4,6,4,10,6,12
814,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,bicher le.84,Blue,21,,"8,7",11,59,"9,8","7,6","46,3","71,8",2,7,3,,,10,"28,5",10,1,6,5,4,11,17,13
815,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,hamza te.88,Jaune,14,,"6,85",11,32,"6,1","7,6","37,3","39,1",5,1,0,,,2,5,3,,4,6,4,10,6,12
816,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,hany mo.83,Blue,19,,"3,55",4,8,"1,1",6,"18,7","22,5",179,3,0,,,"5,7",16,10,,6,5,4,11,17,13
817,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,hodaifa be.37,Orange,8,,"5,2",2,2,"0,4",10,"12,2",15,50,1,1,,,"4,9","13,5",10,,6,5,8,11,9,7
818,7/25/2025 21:30:00,Played,Rayo Rush5,2AH,younes dr.40,Blue,22,,"5,45",1,2,"0,9",10,"39,3",90,29,2,7,,,"8,6","24,5",10,,6,5,4,11,17,13
819,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,mohamed ai.24,Orange,5,,"7,9",17,39,"8,4","7,4","27,4","11,3",3,4,0,1,,10,21,10,1,1,0,0,1,9,8
820,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,reda ou.31,Jaune,12,,"3,15",3,3,"0,5","5,8","10,3",10,212,2,0,0,,"4,2","10,3","6,3",,0,1,0,1,8,9
821,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,imrane al.76,Jaune,13,,"4,3",2,1,"0,4","8,2","10,6",15,125,1,1,0,,"3,9","9,8","6,3",,0,1,0,1,8,9
822,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,ismail lo.98,Orange,9,,"5,8",17,14,"5,1","6,5",14,"24,7",13,1,4,0,,"8,4",18,10,,1,0,0,1,9,8
823,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,abdelkabir ai.70,Orange,6,,"2,95",3,3,"0,6","5,3","11,2","13,3",227,0,0,0,,4,10,10,,1,0,0,1,9,8
824,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,youssef bo.63,Orange,11,,"3,3",6,3,"0,9","5,7","7,4","8,3",199,2,1,0,,7,"15,5",10,,1,0,0,1,9,8
825,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,mohamed na.83,Jaune,14,,"4,7",4,4,"1,1","8,3","14,3","22,5",106,1,2,0,,"4,7","11,3","6,3",,0,1,0,1,8,9
826,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,hamza te.88,Jaune,15,,"6,85",11,32,"6,1","7,6","37,3","39,1",5,0,0,0,,2,"6,3","6,3",,0,1,0,1,8,9
827,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,mohammed es.65,Jaune,16,,"5,6",11,32,"4,9","6,3","25,6","34,5",17,0,0,0,,2,"6,3","6,3",,0,1,0,1,8,9
828,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,youssef zg.50,Orange,8,,"4,6",11,5,"2,1","7,1","8,7","17,4",113,0,1,0,,"4,8","11,5",10,,1,0,0,1,9,8
829,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,nizar ch.91,Jaune,17,,"6,6",8,25,"4,4","8,8","44,3","43,8",8,3,3,1,,"9,3","19,8","6,3",,0,1,0,1,8,9
830,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,hamza kh.18,Orange,7,,"7,2",17,31,"7,6","6,8",24,"10,5",4,0,1,0,,"4,8","11,5",10,,1,0,0,1,9,8
831,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,yassine ou.00,Jaune,18,,"3,25",1,1,"0,2","6,3","10,7",10,204,1,0,0,,"3,1","8,3","6,3",,0,1,0,1,8,9
832,7/27/2025 20:00:00,Played,rayo-classic-7vs7,2AI,amine be.63,Orange,10,,"4,45",5,7,"1,3","7,6","26,7",18,120,2,0,0,,"6,2",14,10,,1,0,0,1,9,8
833,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,taha ra.08,Orange,11,,"4,25",3,5,"0,8","7,7","14,8",20,129,1,0,0,,6,12,10,,3,4,4,7,5,4
834,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,ryad na.64,Blue,23,,"4,55",5,3,"1,1",8,"10,9",16,114,2,1,0,,"7,6","15,5",10,,4,3,3,7,8,9
835,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,oussama am.91,Jaune,17,,"3,55",5,1,"0,5","6,6","7,1",4,179,0,0,0,,2,3,3,,4,4,1,8,10,10
836,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,ayman bo.09,Jaune,15,,"3,7",4,10,"1,6","5,8","23,8",35,169,3,0,0,,"4,7",9,3,,4,4,1,8,10,10
837,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,sbiry sa.32,Blue,19,,"4,7",3,2,1,"8,4","13,4","26,7",106,2,3,0,,"8,9","18,5",10,,4,3,3,7,8,9
838,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,saad ka.12,Jaune,18,,"1,9",1,6,"0,8",3,50,80,274,6,2,0,,"8,7",18,3,,4,4,1,8,10,10
839,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,zakaria ho.91,Jaune,16,,"6,15",10,18,"5,6","6,7","23,3",46,11,2,4,0,,"6,4",13,3,,4,4,1,8,10,10
840,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,hamza na.23,Blue,21,,"5,25",4,15,3,"7,5","34,5","57,5",38,4,2,0,,10,21,10,1,4,3,3,7,8,9
841,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,achraf ra.29,Blue,25,,"6,3",17,40,"7,1","5,5",23,"35,3",10,0,0,0,,"5,1",10,10,,4,3,3,7,8,9
842,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,idriss tb.43,Orange,5,,"4,7",3,10,"1,7","7,7","49,1","46,7",106,3,2,0,,"9,1",19,10,,3,4,4,7,5,4
843,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,hamza ba.54,Orange,8,,"4,35",7,7,"1,6","7,1","12,4","17,1",121,0,0,0,,"5,1",10,10,,3,4,4,7,5,4
844,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,yasser kh.40,Jaune,14,,"2,95",4,2,"0,9",5,"10,5","17,5",227,0,4,0,,"4,7",9,3,,4,4,1,8,10,10
845,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,anass re.41,Orange,7,,3,3,1,"0,7","5,3","8,7","16,7",223,1,1,0,,"6,7","13,5",10,,3,4,4,7,5,4
846,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,karim mo.37,Orange,9,,"5,1",1,0,"0,2",10,5,10,81,0,1,0,,"5,8","11,5",10,,3,4,4,7,5,4
847,7/28/2025 20:00:00,Played,Rayo Rush5,2AJ,hamza ad.27,Blue,22,,"4,75",5,5,"1,3","8,2",14,20,104,0,0,0,,"5,1",10,10,,4,3,3,7,8,9
848,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,amine la.35,Blue,19,,"3,45",6,4,"0,9",6,"8,9","8,3",184,0,1,0,,"2,6","4,5",3,,0,5,0,5,3,9
849,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,ayoub aj.26,Orange,9,,"3,9",5,11,"1,8",6,"20,9",30,154,4,1,0,,"8,1","19,5",10,,6,2,3,8,14,6
850,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,adam ou.81,Orange,11,,"4,5",4,13,"2,3","6,7","27,9",40,118,5,3,0,,10,"24,5",10,1,6,2,3,8,14,6
851,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,fadi wa.28,Orange,5,,"4,2",3,1,"0,5","7,9","8,9",10,133,0,0,0,,"4,6",10,10,,6,2,3,8,14,6
852,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,ilyes bo.35,Blue,22,,"1,6",1,1,"0,2",3,"8,2",10,315,1,0,0,,"2,7",5,3,,0,5,0,5,3,9
853,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,soufiane en.46,Blue,21,,"4,1",6,17,"2,3","5,9",25,"33,3",136,2,0,0,,"3,5",7,3,,0,5,0,5,3,9
854,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,ismail lo.98,Orange,8,,"5,8",17,14,"5,1","6,5",14,"24,7",13,0,7,0,,"8,5","20,5",10,,6,2,3,8,14,6
855,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,ryad na.64,Jaune,18,,"4,55",5,3,"1,1",8,"10,9",16,114,0,1,0,,4,"8,4","6,9",,4,3,2,7,7,9
856,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,oussama am.91,Jaune,16,,"3,55",5,1,"0,5","6,6","7,1",4,179,0,0,0,,"3,5","6,9","6,9",,4,3,2,7,7,9
857,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,hamza na.23,Jaune,15,,"5,25",4,15,3,"7,5","34,5","57,5",38,2,2,0,,"6,1","13,9","6,9",,4,3,2,7,7,9
858,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,ayman bo.09,Jaune,17,,"3,7",4,10,"1,6","5,8","23,8",35,169,1,0,0,,"4,2","8,9","6,9",,4,3,2,7,7,9
859,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,karim na.00,Jaune,14,,"4,8",2,7,"1,1","8,5","31,6",50,100,4,2,0,,"7,5","17,9","6,9",,4,3,2,7,7,9
860,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,amine da.85,Orange,7,,"6,35",5,16,"2,7",10,"53,3",40,9,5,1,0,,"8,9","21,5",10,,6,2,3,8,14,6
861,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,walid bo.19,Blue,23,,"2,85",4,1,"0,4","5,3","5,9","2,5",241,0,0,0,,2,3,3,,0,5,0,5,3,9
862,8/1/2025 21:30:00,Played,Rayo Rush5,2AK,youssef bo.63,Blue,25,,"3,3",6,3,"0,9","5,7","7,4","8,3",199,0,1,0,,"2,6","4,5",3,,0,5,0,5,3,9
863,8/3/2025 19:00:00,Played,rayo-classic-7vs7,2AL,othman el.15,Jaune,14,,"1,7",1,1,"0,4",3,"14,7",30,288,1,2,0,,"3,8",8,3,,0,1,0,1,6,11
864,8/3/2025 19:00:00,Played,rayo-classic-7vs7,2AL,hamza ad.27,Orange,8,,"4,75",5,5,"1,3","8,2",14,20,104,0,1,0,,"5,1","11,5",10,,1,0,0,1,11,6
865,8/3/2025 19:00:00,Played,rayo-classic-7vs7,2AL,bicher le.84,Jaune,13,,"8,7",11,59,"9,8","7,6","46,3","71,8",2,2,0,0,,"3,5",7,3,,0,1,0,1,6,11
866,8/3/2025 19:00:00,Played,rayo-classic-7vs7,2AL,othmane ma.80,Orange,9,,"5,1",1,1,"0,2",10,"12,2",10,81,1,0,0,,"5,3",12,10,,1,0,0,1,11,6
867,8/3/2025 19:00:00,Played,rayo-classic-7vs7,2AL,nizar ch.91,Orange,6,,"6,6",8,25,"4,4","8,8","44,3","43,8",8,1,3,0,,"6,9","16,5",10,,1,0,0,1,11,6
868,8/3/2025 19:00:00,Played,rayo-classic-7vs7,2AL,tarik da.00,Jaune,16,,"1,55",1,0,"0,1",3,3,0,336,0,0,0,,2,3,3,,0,1,0,1,6,11
